IDP	trait	Pvalue	ES
C1024_250	ADNI_MEM	1.6941131065212625e-06	0.1095349116655382
C1024_252	ADNI_MEM	4.37794727053649e-10	0.1453518243696852
C1024_254	ADNI_MEM	4.397927273625685e-05	0.0882352016732843
C1024_255	ADNI_MEM	6.653098133326108e-14	0.1954692390524755
C1024_257	ADNI_MEM	3.807928803383652e-20	0.1968078733987008
C1024_258	ADNI_MEM	4.9070999252462954e-08	0.1350988500733777
C1024_260	ADNI_MEM	9.131977626926399e-19	0.247285005755905
C1024_262	ADNI_MEM	4.360630073508469e-05	0.1328064351262652
C1024_265	ADNI_MEM	3.4536602374643176e-10	0.1407726384339825
C1024_267	ADNI_MEM	8.758761684998712e-08	0.1179446826035468
C1024_270	ADNI_MEM	1.0130823892409924e-05	0.093861102167582
C1024_272	ADNI_MEM	3.741215079237378e-22	0.2330518441646796
C1024_275	ADNI_MEM	2.631676761605644e-08	0.1126400302456459
C1024_276	ADNI_MEM	8.118207488888881e-08	0.1252280065213753
C1024_277	ADNI_MEM	9.748704011404158e-13	0.1695989080405303
C1024_279	ADNI_MEM	1.5992700943752352e-10	0.1719645800735892
C1024_282	ADNI_MEM	2.70677268997577e-09	0.1600759531649169
C1024_283	ADNI_MEM	4.075469773128708e-09	0.1161990585811313
C1024_288	ADNI_MEM	3.4227570052343906e-08	0.108509743567459
C1024_289	ADNI_MEM	3.3171989964770857e-63	0.4758623433589996
C1024_291	ADNI_MEM	1.3836454422688517e-15	0.2221285805091071
C1024_293	ADNI_MEM	6.981369050691575e-06	0.1254927446880327
C1024_294	ADNI_MEM	1.7687658822359742e-09	0.1048665089544748
C1024_295	ADNI_MEM	3.9358672718402575e-05	0.1031166618609905
C1024_300	ADNI_MEM	2.8988994546179697e-13	0.1756524648650611
C1024_303	ADNI_MEM	3.889752544712386e-08	0.1034321076736999
C1024_305	ADNI_MEM	1.0177121562842016e-05	0.0914675710625661
C1024_308	ADNI_MEM	4.358433291449694e-15	0.1772096167449023
C1024_309	ADNI_MEM	8.591327334526744e-11	0.1692781965860819
C1024_311	ADNI_MEM	2.704010176864093e-10	0.2145468262357505
C1024_313	ADNI_MEM	2.8460368567456284e-14	0.1929517872057847
C1024_315	ADNI_MEM	1.2883045164346424e-08	0.1548432909716419
C1024_316	ADNI_MEM	2.710858993859207e-12	0.1969605946052584
C1024_317	ADNI_MEM	1.4752724747188493e-07	0.1381406137893888
C1024_318	ADNI_MEM	8.800239245548153e-07	0.098466589917785
C1024_319	ADNI_MEM	6.568128212162877e-18	0.2522793987602528
C1024_321	ADNI_MEM	7.008180134885671e-10	0.1519639967179056
C1024_323	ADNI_MEM	2.2046420011142137e-06	0.1045516350159726
C1024_324	ADNI_MEM	2.440709920057941e-06	0.1255118936759103
C1024_326	ADNI_MEM	5.563749732199314e-23	0.2931673927999375
C1024_327	ADNI_MEM	3.721855248983559e-06	0.1271685296726481
C1024_329	ADNI_MEM	5.609546927658867e-06	0.14386569486735
C1024_333	ADNI_MEM	2.314178517541106e-06	0.1316395126093101
C1024_335	ADNI_MEM	4.084783518660416e-13	0.1759834876513691
C1024_340	ADNI_MEM	2.5859904009705314e-20	0.2219993413373049
C1024_342	ADNI_MEM	6.669190732315588e-09	0.1548132015902767
C1024_343	ADNI_MEM	3.7695321316810734e-10	0.1240399158606879
C1024_346	ADNI_MEM	4.6693925839518614e-08	0.1473629959807131
C1024_348	ADNI_MEM	1.4304142111896802e-20	0.2207768370464392
C1024_349	ADNI_MEM	3.869013045745409e-05	0.0747037165372362
C1024_353	ADNI_MEM	3.1101279006193495e-51	0.4236659811735598
C1024_356	ADNI_MEM	3.4227570052343906e-08	0.1194535023148122
C1024_357	ADNI_MEM	2.086309008396204e-05	0.113844194970589
C1024_362	ADNI_MEM	3.7931450187633074e-10	0.1547260127688356
C1024_363	ADNI_MEM	2.6613814451808512e-08	0.1531049429487553
C1024_364	ADNI_MEM	4.385889151732556e-07	0.1481688151280598
C1024_368	ADNI_MEM	6.905492222648883e-22	0.2737130372928082
C1024_373	ADNI_MEM	4.059742292317277e-07	0.1330107349872829
C1024_374	ADNI_MEM	1.3047005033619533e-17	0.2078586298102271
C1024_386	ADNI_MEM	3.105869276286814e-05	0.0685818471391352
C1024_388	ADNI_MEM	1.674099692449865e-65	0.4479081467262226
C1024_392	ADNI_MEM	1.2729132722993868e-06	0.0882050463064337
C1024_397	ADNI_MEM	2.345014802347845e-12	0.1581590968077588
C1024_401	ADNI_MEM	1.7769487105026049e-07	0.112399755097961
C1024_406	ADNI_MEM	1.895860552193035e-06	0.0935046221809874
C1024_407	ADNI_MEM	4.0626213358680576e-10	0.1391132530420176
C1024_409	ADNI_MEM	1.263002959085189e-10	0.1722617787000556
C1024_411	ADNI_MEM	2.141182026007388e-10	0.1558719606994824
C1024_412	ADNI_MEM	8.106650422231898e-11	0.1737714386265023
C1024_413	ADNI_MEM	1.3329328026277417e-07	0.1276871447950579
C1024_417	ADNI_MEM	1.8431070229552097e-05	0.1347185493265357
C1024_419	ADNI_MEM	5.198587431181274e-12	0.176695026737105
C1024_421	ADNI_MEM	1.0577501170621062e-20	0.2132295052013256
C1024_423	ADNI_MEM	3.1825658247838026e-07	0.1430547640443971
C1024_424	ADNI_MEM	7.496137885345238e-22	0.2566845721727595
C1024_425	ADNI_MEM	8.478453605634725e-08	0.1247576399859265
C1024_426	ADNI_MEM	1.504025155938585e-12	0.1110933436637971
C1024_427	ADNI_MEM	1.3890283560047162e-14	0.1788555850881591
C1024_428	ADNI_MEM	1.0287819833967128e-10	0.1176900358171309
C1024_433	ADNI_MEM	1.2939988994655425e-17	0.2609620768680176
C1024_434	ADNI_MEM	3.4193869510512062e-34	0.2753083947687249
C1024_435	ADNI_MEM	3.460067361675939e-05	0.1015810960329561
C1024_436	ADNI_MEM	1.5290966809414798e-08	0.1323262807438081
C1024_437	ADNI_MEM	1.859187606101696e-06	0.1232025996416198
C1024_438	ADNI_MEM	4.4490849718241787e-13	0.1792658608415248
C1024_439	ADNI_MEM	4.170678325895624e-06	0.0958519546481236
C1024_441	ADNI_MEM	3.4750053382559506e-05	0.087755711544714
C1024_442	ADNI_MEM	1.5056798484918225e-06	0.0942825558621829
C1024_443	ADNI_MEM	1.2554977116935912e-13	0.1662663638862709
C1024_444	ADNI_MEM	6.769636855778613e-07	0.1206199805294986
C1024_445	ADNI_MEM	9.902340929052682e-06	0.1122217526524113
C1024_447	ADNI_MEM	1.656403105891183e-05	0.0835119694228444
C1024_448	ADNI_MEM	2.0195857098654225e-43	0.3522796453260265
C1024_455	ADNI_MEM	5.140885290010725e-40	0.317821298983743
C1024_456	ADNI_MEM	3.367498462957502e-06	0.1162805418575972
C1024_457	ADNI_MEM	1.1227363266434849e-07	0.1303699166769949
C1024_458	ADNI_MEM	2.8256941440698633e-10	0.1638221603274618
C1024_459	ADNI_MEM	3.669311274932808e-27	0.2985745206167421
C1024_461	ADNI_MEM	2.307743367698507e-21	0.234006680533334
C1024_462	ADNI_MEM	1.4078982367919283e-10	0.1579532836796082
C1024_463	ADNI_MEM	2.8947906186116924e-08	0.086845714512939
C1024_464	ADNI_MEM	1.6279233885936172e-08	0.1290657575474011
C1024_465	ADNI_MEM	6.273423145195466e-07	0.0950843674910466
C1024_466	ADNI_MEM	1.857225799959232e-15	0.1773400436554426
C1024_468	ADNI_MEM	1.11974221188443e-05	0.1107481867865057
C1024_470	ADNI_MEM	5.397348198258716e-26	0.2395941466818732
C1024_471	ADNI_MEM	2.9853154713937586e-12	0.1362412831771662
C1024_472	ADNI_MEM	4.463370699778785e-19	0.2605045379109402
C1024_473	ADNI_MEM	3.855465782191799e-07	0.1269913498461504
C1024_474	ADNI_MEM	8.623670545404679e-62	0.4142815210338411
C1024_475	ADNI_MEM	1.6449819710407472e-06	0.1473959579302115
C1024_480	ADNI_MEM	2.509231395297062e-05	0.1067704409545495
C1024_482	ADNI_MEM	1.2710768056864376e-05	0.1129394855757147
C1024_484	ADNI_MEM	2.3367050780028244e-06	0.1232054590126559
C1024_485	ADNI_MEM	4.808283092422328e-05	0.1074431981709702
C1024_487	ADNI_MEM	8.358353847742533e-06	0.0992466659277415
C1024_488	ADNI_MEM	4.823052051863501e-21	0.2194538060680066
C1024_490	ADNI_MEM	5.724208861559291e-07	0.1319490241273615
C1024_491	ADNI_MEM	1.539721647841803e-11	0.1861572485719102
C1024_492	ADNI_MEM	1.4613815955043466e-05	0.0695406734301432
C1024_493	ADNI_MEM	3.48668274618888e-18	0.2272366489087556
C1024_497	ADNI_MEM	1.6592004618789826e-33	0.2832290812885787
C1024_498	ADNI_MEM	1.9596019635796308e-10	0.1635454963840674
C1024_499	ADNI_MEM	9.001973258655842e-12	0.1569700119657572
C1024_500	ADNI_MEM	2.586324641848068e-06	0.1047073431655049
C1024_501	ADNI_MEM	9.35124669259728e-10	0.1305399216817081
C1024_502	ADNI_MEM	4.6476387366682506e-35	0.2590308400740637
C1024_504	ADNI_MEM	2.662976037223888e-17	0.2305955740600979
C1024_505	ADNI_MEM	3.617114776070774e-06	0.1337577390719319
C1024_508	ADNI_MEM	1.7370815702496954e-09	0.1738090855454677
C1024_511	ADNI_MEM	2.969884378939461e-73	0.477836884227538
C1024_516	ADNI_MEM	7.108133316234377e-25	0.2634034254548228
C1024_518	ADNI_MEM	1.2300469385790446e-07	0.130834705239407
C1024_520	ADNI_MEM	4.93204661147261e-05	0.0903067675996283
C1024_521	ADNI_MEM	9.146516116672809e-08	0.1234231319320581
C1024_522	ADNI_MEM	8.210448951328951e-16	0.2085264557113686
C1024_524	ADNI_MEM	2.5423769156085445e-05	0.1171733650670257
C1024_525	ADNI_MEM	3.2129659907149494e-11	0.1702438677714472
C1024_527	ADNI_MEM	1.6291307973544306e-17	0.197434845486284
C1024_529	ADNI_MEM	2.8916273587084886e-11	0.1709386465438787
C1024_531	ADNI_MEM	6.882400707386681e-15	0.232021392828732
C1024_532	ADNI_MEM	1.5816030574516668e-06	0.1328425379848711
C1024_538	ADNI_MEM	1.0235430774609656e-52	0.3960899121656372
C1024_539	ADNI_MEM	2.4141565772867193e-10	0.1509554525631273
C1024_540	ADNI_MEM	2.523074321615122e-10	0.1799684259012395
C1024_541	ADNI_MEM	5.045396884332442e-38	0.3117382730414103
C1024_542	ADNI_MEM	3.9146793517247335e-14	0.2033266278956535
C1024_543	ADNI_MEM	8.405611647820617e-26	0.2671826253600927
C1024_545	ADNI_MEM	1.1167148210461345e-07	0.1297803143693381
C1024_548	ADNI_MEM	9.069263791131886e-07	0.143355407113204
C1024_550	ADNI_MEM	3.7695321316810734e-10	0.1522327204078842
C1024_552	ADNI_MEM	2.872508914570134e-05	0.1324440736334009
C1024_553	ADNI_MEM	1.1247709162262586e-16	0.2245803416055164
C1024_555	ADNI_MEM	2.7218724205073444e-14	0.2045958235160236
C1024_558	ADNI_MEM	9.444839484672348e-09	0.1521337157855151
C1024_559	ADNI_MEM	6.766660353832721e-23	0.2311723355922861
C1024_560	ADNI_MEM	1.391348303950108e-33	0.2711375754063421
C1024_564	ADNI_MEM	5.663382347789721e-09	0.1703496073123644
C1024_566	ADNI_MEM	1.7475809758211531e-09	0.1285489504272926
C1024_568	ADNI_MEM	4.2679411022274057e-20	0.2205078362174217
C1024_570	ADNI_MEM	2.0093801519194797e-13	0.1785697403642224
C1024_571	ADNI_MEM	3.864854596991248e-10	0.1479129894009704
C1024_574	ADNI_MEM	3.2567533057543902e-06	0.1211632170360459
C1024_575	ADNI_MEM	2.763602677882021e-21	0.2566137653478393
C1024_576	ADNI_MEM	1.7361316889646405e-06	0.1027750198105574
C1024_581	ADNI_MEM	7.790127506009781e-24	0.2307928970557873
C1024_582	ADNI_MEM	2.5339756797667595e-11	0.1609097501580944
C1024_583	ADNI_MEM	2.3751248019006737e-07	0.1250654314823238
C1024_585	ADNI_MEM	4.9184971697549926e-11	0.1699482439985669
C1024_587	ADNI_MEM	5.8191867608779947e-08	0.1331418305507424
C1024_589	ADNI_MEM	1.901238024462158e-09	0.1473754672374631
C1024_590	ADNI_MEM	5.0804868474945255e-40	0.3719324983704863
C1024_591	ADNI_MEM	4.662640712989387e-37	0.3064144321043405
C1024_592	ADNI_MEM	1.374951250209704e-28	0.2722328112919045
C1024_594	ADNI_MEM	1.6300891157615623e-10	0.1116051930744321
C1024_596	ADNI_MEM	1.1847080325021085e-07	0.1094858580556548
C1024_598	ADNI_MEM	6.189123094719066e-22	0.2382966256921156
C1024_601	ADNI_MEM	3.1798001625806707e-06	0.1286351186732255
C1024_602	ADNI_MEM	9.163161389427776e-11	0.1643239799443084
C1024_604	ADNI_MEM	1.6158031355952808e-17	0.2057402185882461
C1024_605	ADNI_MEM	7.848126462120685e-39	0.3221638521705577
C1024_606	ADNI_MEM	1.562954118382923e-05	0.0964132271873605
C1024_608	ADNI_MEM	4.666719705923483e-16	0.2366949028163692
C1024_613	ADNI_MEM	8.155076959217851e-17	0.204857970652619
C1024_615	ADNI_MEM	2.670194868101649e-10	0.1851277650230825
C1024_621	ADNI_MEM	3.3682673701578755e-10	0.12768852609122
C1024_624	ADNI_MEM	5.6411276072855645e-12	0.1476663136611969
C1024_625	ADNI_MEM	2.9228774997226423e-05	0.0831956438036623
C1024_629	ADNI_MEM	4.6952421637658686e-08	0.1434182516895465
C1024_630	ADNI_MEM	4.0960628299964254e-11	0.1573911797232546
C1024_634	ADNI_MEM	3.9867268898379525e-05	0.0919753337721355
C1024_635	ADNI_MEM	2.370183322824381e-54	0.3951031696152516
C1024_636	ADNI_MEM	3.1798001625806707e-06	0.0841365572348868
C1024_637	ADNI_MEM	4.076429147174338e-54	0.4313983979063279
C1024_639	ADNI_MEM	2.23779267480732e-59	0.4333643298685313
C1024_640	ADNI_MEM	1.5992700943752352e-10	0.1835249159950511
C1024_641	ADNI_MEM	1.2198673530500462e-26	0.2340097466588912
C1024_643	ADNI_MEM	2.6845631468399683e-53	0.4341418368435876
C1024_648	ADNI_MEM	5.6928537170716646e-08	0.1151207149798441
C1024_650	ADNI_MEM	4.6952421637658686e-08	0.1274017047820987
C1024_653	ADNI_MEM	4.296522880939014e-07	0.0822467065374071
C1024_654	ADNI_MEM	7.821937574380071e-49	0.3660498527513354
C1024_655	ADNI_MEM	3.1861823771896936e-62	0.4420048388520612
C1024_658	ADNI_MEM	5.245385266648094e-32	0.3354846016612407
C1024_660	ADNI_MEM	1.1667280387455462e-52	0.4534833659686623
C1024_661	ADNI_MEM	2.6845631468399683e-53	0.4335717706386564
C1024_662	ADNI_MEM	5.608622907900835e-07	0.1499761003871121
C1024_663	ADNI_MEM	1.1993591954532918e-06	0.1318851193842194
C1024_664	ADNI_MEM	5.03848769993076e-15	0.1542746148609375
C1024_666	ADNI_MEM	8.908110993976129e-44	0.3364058470187687
C1024_667	ADNI_MEM	7.49047737889796e-07	0.1274770294132559
C1024_668	ADNI_MEM	5.848570643340597e-36	0.3567871402313042
C1024_670	ADNI_MEM	3.2199985121008673e-16	0.2531588313151674
C1024_671	ADNI_MEM	1.7059513079422246e-09	0.1587443748666024
C1024_672	ADNI_MEM	1.3394406839464963e-09	0.1319262767310107
C1024_673	ADNI_MEM	2.4031078185108326e-42	0.3394545436097844
C1024_674	ADNI_MEM	9.731891849088913e-14	0.1570642612341415
C1024_675	ADNI_MEM	6.291215074505168e-16	0.2010142853319352
C1024_676	ADNI_MEM	9.953600671529812e-20	0.2012664862563571
C1024_680	ADNI_MEM	2.226142566833088e-06	0.1191567611877115
C1024_686	ADNI_MEM	2.8231070987471485e-07	0.1074124225405564
C1024_687	ADNI_MEM	8.357932814529217e-12	0.184162441361274
C1024_688	ADNI_MEM	3.874568411143704e-46	0.3664548320697358
C1024_689	ADNI_MEM	4.991356189681412e-50	0.3763339106103222
C1024_690	ADNI_MEM	9.373917907976112e-06	0.1269150442307761
C1024_691	ADNI_MEM	2.967734814429761e-63	0.437962330465652
C1024_694	ADNI_MEM	3.15962322390599e-09	0.1747325392172421
C1024_695	ADNI_MEM	2.0068458847747135e-07	0.1365911030287627
C1024_696	ADNI_MEM	1.8774379299865751e-06	0.0704991741927562
C1024_697	ADNI_MEM	7.20297934218458e-13	0.1236130645533771
C1024_698	ADNI_MEM	4.734075095535372e-59	0.429424613671356
C1024_699	ADNI_MEM	1.787878622030911e-06	0.0953107856867871
C1024_700	ADNI_MEM	1.3797132449376892e-13	0.1775396321527991
C1024_701	ADNI_MEM	2.391184949231927e-05	0.0805006778040141
C1024_702	ADNI_MEM	5.106176981147207e-14	0.2350354206456923
C1024_703	ADNI_MEM	3.906993687510333e-57	0.4117846478605458
C1024_705	ADNI_MEM	1.278676247007011e-16	0.2276517547996563
C1024_706	ADNI_MEM	4.756852145638659e-58	0.4585141037783959
C1024_707	ADNI_MEM	2.5030582313282785e-07	0.1051087944599498
C1024_709	ADNI_MEM	8.168289678421548e-06	0.1074021464009556
C1024_710	ADNI_MEM	1.724196883402028e-05	0.1118238249828895
C1024_712	ADNI_MEM	1.8429226832856466e-15	0.218410835085953
C1024_713	ADNI_MEM	4.177292711351514e-11	0.1532806051090876
C1024_716	ADNI_MEM	2.8004342020111167e-46	0.3294903393939351
C1024_717	ADNI_MEM	1.8595406401361813e-05	0.0918029136986549
C1024_718	ADNI_MEM	6.591919603410662e-09	0.1636578828628857
C1024_722	ADNI_MEM	8.581945444026514e-07	0.1548397981399454
C1024_723	ADNI_MEM	3.8674807629886998e-62	0.435961303023254
C1024_724	ADNI_MEM	3.769041173554897e-15	0.2005947408173799
C1024_725	ADNI_MEM	1.3369733129268033e-18	0.2387953527892107
C1024_726	ADNI_MEM	1.011302506755526e-73	0.4806084109864376
C1024_727	ADNI_MEM	6.0749146942781145e-09	0.1177431277387239
C1024_728	ADNI_MEM	3.674866200067887e-05	0.092828455714485
C1024_729	ADNI_MEM	2.412825333881969e-07	0.1236695877202135
C1024_730	ADNI_MEM	8.660523066306701e-09	0.1257483812567304
C1024_731	ADNI_MEM	2.0744378463785262e-34	0.2906046617131309
C1024_735	ADNI_MEM	9.6097983777181e-09	0.1107229187446108
C1024_736	ADNI_MEM	3.4049102536671245e-07	0.1550880795265316
C1024_738	ADNI_MEM	2.7637207444005395e-60	0.4223158169635102
C1024_739	ADNI_MEM	1.3373328343199197e-17	0.2100107552162407
C1024_740	ADNI_MEM	2.309804567437445e-11	0.173415240177979
C1024_741	ADNI_MEM	2.9362807921972505e-39	0.3258623562261546
C1024_742	ADNI_MEM	3.7498547031594283e-13	0.1568227455593301
C1024_743	ADNI_MEM	1.827582577890473e-10	0.1886313963440165
C1024_745	ADNI_MEM	4.3478043060272307e-69	0.4779269808093714
C1024_746	ADNI_MEM	2.075907257944244e-31	0.295705036205176
C1024_747	ADNI_MEM	4.460443274874818e-10	0.1843910634722285
C1024_748	ADNI_MEM	3.0184053634631883e-46	0.3902514768217378
C1024_750	ADNI_MEM	2.859686946537753e-15	0.1815683363756522
C1024_751	ADNI_MEM	1.7592818201429738e-10	0.1863544220004993
C1024_752	ADNI_MEM	4.422585905113802e-59	0.4788167950806634
C1024_754	ADNI_MEM	4.079275803179039e-77	0.5045017508688181
C1024_756	ADNI_MEM	3.0496963979571278e-18	0.2455727351968682
C1024_757	ADNI_MEM	2.14332262667658e-12	0.1839486395903515
C1024_758	ADNI_MEM	3.519400471894471e-08	0.1402703305245436
C1024_760	ADNI_MEM	2.2547624773690147e-13	0.2067451115461628
C1024_761	ADNI_MEM	5.313683131551783e-13	0.1478454158648374
C1024_764	ADNI_MEM	4.8895784461106485e-55	0.3773417333237929
C1024_771	ADNI_MEM	2.2643223178315484e-23	0.2735962561806589
C1024_772	ADNI_MEM	5.072053200652616e-08	0.1400460106672404
C1024_774	ADNI_MEM	1.228527425359174e-37	0.329013915390922
C1024_776	ADNI_MEM	2.2152064356722337e-35	0.3095380046252124
C1024_777	ADNI_MEM	1.0297228839379567e-16	0.2346434228717962
C1024_780	ADNI_MEM	1.952260543361061e-13	0.1853718761269883
C1024_781	ADNI_MEM	2.627626079212168e-51	0.4213707948360584
C1024_783	ADNI_MEM	4.6121734749530464e-09	0.1339128049627392
C1024_784	ADNI_MEM	4.1393058809579645e-10	0.1326697439936396
C1024_786	ADNI_MEM	3.59009320526627e-52	0.3837001078988434
C1024_791	ADNI_MEM	1.1547262089956882e-10	0.1627807422038324
C1024_793	ADNI_MEM	2.359414938635773e-09	0.1427490840835342
C1024_795	ADNI_MEM	1.9790990410637086e-64	0.4312571185829473
C1024_796	ADNI_MEM	3.4605765966613805e-21	0.255118591434965
C1024_798	ADNI_MEM	1.7089065860556794e-05	0.0851162657325234
C1024_799	ADNI_MEM	6.500713594892134e-27	0.2901680357559089
C1024_800	ADNI_MEM	1.538069912417693e-17	0.2100419575527938
C1024_803	ADNI_MEM	5.724208861559291e-07	0.1012379935037784
C1024_804	ADNI_MEM	3.928761581493569e-12	0.1925990947860549
C1024_807	ADNI_MEM	1.8295176403064994e-13	0.1889780049019878
C1024_809	ADNI_MEM	1.0882734653428689e-17	0.1923054945680617
C1024_812	ADNI_MEM	5.724185167565909e-08	0.1239701999957938
C1024_813	ADNI_MEM	1.7227738482975534e-20	0.280346936461871
C1024_814	ADNI_MEM	2.1883348499907734e-76	0.5061023343951824
C1024_815	ADNI_MEM	2.2622289361066202e-42	0.3488216319707003
C1024_818	ADNI_MEM	4.217193889758315e-26	0.2986793319618307
C1024_822	ADNI_MEM	2.235319311948613e-15	0.2060517932524759
C1024_824	ADNI_MEM	1.716535489236641e-05	0.1150281285456931
C1024_825	ADNI_MEM	1.1356013726263369e-08	0.1770125840853489
C1024_826	ADNI_MEM	6.165989589405899e-13	0.1816477213136808
C1024_827	ADNI_MEM	3.131901742044884e-43	0.3414110440466008
C1024_828	ADNI_MEM	6.334985201117197e-66	0.4490279424094694
C1024_829	ADNI_MEM	1.2915591120056483e-09	0.1519285185218953
C1024_830	ADNI_MEM	1.2084340062767522e-24	0.2556633500067101
C1024_835	ADNI_MEM	2.6030466537861908e-14	0.2017256968457325
C1024_838	ADNI_MEM	6.50787273698297e-32	0.3345814055334994
C1024_839	ADNI_MEM	1.9357063486608092e-66	0.4549801455283491
C1024_840	ADNI_MEM	2.6224899194996292e-14	0.2160308793948103
C1024_841	ADNI_MEM	7.400260651820403e-12	0.1752248613232163
C1024_843	ADNI_MEM	1.027687098965651e-58	0.4175738052439113
C1024_844	ADNI_MEM	5.083867780758084e-06	0.1385224629956227
C1024_845	ADNI_MEM	9.44968559444467e-16	0.2338556309590744
C1024_846	ADNI_MEM	8.471174938729548e-16	0.2263789695688777
C1024_847	ADNI_MEM	2.7262474101690957e-78	0.4993584374218746
C1024_848	ADNI_MEM	2.0528526666258498e-45	0.3477148882164755
C1024_850	ADNI_MEM	3.326153479782618e-14	0.1701245220234301
C1024_852	ADNI_MEM	6.627503387813257e-49	0.3547938022974772
C1024_856	ADNI_MEM	2.3804903655232806e-46	0.4031185277105967
C1024_857	ADNI_MEM	1.268475870948523e-16	0.2039837421529902
C1024_858	ADNI_MEM	1.0298130416368798e-08	0.1381372793228574
C1024_859	ADNI_MEM	1.3963748655313104e-31	0.2837477008100209
C1024_860	ADNI_MEM	5.520821696012006e-15	0.2156337567482109
C1024_861	ADNI_MEM	4.664893270816358e-07	0.0882283831731212
C1024_862	ADNI_MEM	3.6064043557653274e-22	0.2341507840354918
C1024_864	ADNI_MEM	5.763566773952551e-17	0.2233095755305925
C1024_866	ADNI_MEM	4.313182097568917e-19	0.2153242936195155
C1024_868	ADNI_MEM	3.7931450187633074e-10	0.1369821814048949
C1024_869	ADNI_MEM	2.1205564472948345e-43	0.3511213889028272
C1024_870	ADNI_MEM	2.1310168308949607e-09	0.1310608506951409
C1024_871	ADNI_MEM	4.204169087592654e-23	0.2143943953653289
C1024_872	ADNI_MEM	5.573820740086522e-19	0.2239073424423157
C1024_873	ADNI_MEM	2.8143121000912318e-16	0.2136313216154566
C1024_874	ADNI_MEM	2.4917948006003693e-42	0.3260477050557511
C1024_875	ADNI_MEM	4.477093713810607e-06	0.1041981815636439
C1024_876	ADNI_MEM	1.6409811273001686e-07	0.1354801933908898
C1024_877	ADNI_MEM	1.0391657088979239e-13	0.1483876889832971
C1024_878	ADNI_MEM	1.7646413947557996e-13	0.2088244461636604
C1024_879	ADNI_MEM	7.401292345877676e-08	0.1446963465523876
C1024_881	ADNI_MEM	1.5279274567757291e-68	0.4501156295554963
C1024_883	ADNI_MEM	5.849973501203122e-57	0.4215625354596788
C1024_885	ADNI_MEM	6.909102765451678e-61	0.4168300080538551
C1024_889	ADNI_MEM	4.124012491463327e-46	0.3534287341657808
